item,time_ms,fps,detections
9999938_00000_d_0000014_jpg.rf.554378324f5669d43bd33d6a0ba25426.jpg,290.7370,3.4395,0
9999938_00000_d_0000018_jpg.rf.93ff307bc66bb908eb04da93d0944ca6.jpg,290.1990,3.4459,0
9999938_00000_d_0000019_jpg.rf.15c0a7561fd310a7046d55cb9704fd10.jpg,289.6620,3.4523,0
9999938_00000_d_0000020_jpg.rf.871b667083a5316b542b87fd3070b8c9.jpg,290.0880,3.4472,0
9999938_00000_d_0000023_jpg.rf.2c02ea4d1b04c7ce5dfbc01f064a171d.jpg,291.4310,3.4313,0
9999938_00000_d_0000026_jpg.rf.994a949dc7d653caa7d441ec14814324.jpg,290.4540,3.4429,1
9999938_00000_d_0000027_jpg.rf.8fd6aa363bdd01247a07aa95139ed2f0.jpg,289.9230,3.4492,0
9999938_00000_d_0000028_jpg.rf.47f5b2d27cd55eff1ac896436f76c778.jpg,290.6470,3.4406,0
9999938_00000_d_0000030_jpg.rf.5f327cba29005d7c216b27b5d84e145b.jpg,289.7950,3.4507,0
9999938_00000_d_0000031_jpg.rf.7799ec973e47ce49b860a413361e5bd9.jpg,289.5690,3.4534,0
9999938_00000_d_0000032_jpg.rf.ecf9dacb639a02263e44c0e2ece8b28d.jpg,291.2940,3.4330,0
9999938_00000_d_0000033_jpg.rf.961f15633997a956274eb0ff68e9ffe3.jpg,290.1130,3.4469,0
9999938_00000_d_0000034_jpg.rf.e247561900053f782c2155502708a81e.jpg,290.0620,3.4475,0
9999938_00000_d_0000035_jpg.rf.9e880a9a6ef94f7d3bbdfbd15bae44fb.jpg,290.4180,3.4433,0
9999938_00000_d_0000036_jpg.rf.f3c31ec14b9cacd4663866d7c7b5dbfb.jpg,290.8450,3.4383,0
9999938_00000_d_0000037_jpg.rf.2ddbb813a1b76b25a3b674366b390fd0.jpg,290.7310,3.4396,0
9999938_00000_d_0000038_jpg.rf.77932f425a0438d8779b87b54385b048.jpg,290.0650,3.4475,0
9999938_00000_d_0000039_jpg.rf.10934a61ee45bfea63c1bc75a3df1242.jpg,291.0690,3.4356,0
9999938_00000_d_0000040_jpg.rf.c2b91fc84b229fbd320d004807d66774.jpg,289.5350,3.4538,0
9999938_00000_d_0000041_jpg.rf.a8ff6bbd77d6c1fa696c59ec1e55740c.jpg,290.1890,3.4460,0
9999938_00000_d_0000042_jpg.rf.e3b9cc5bb3da13bcfd33c4b11935de18.jpg,290.4580,3.4428,0
9999938_00000_d_0000043_jpg.rf.f4b5d0a92feed9c16902892140ac2c2d.jpg,289.3930,3.4555,0
9999938_00000_d_0000044_jpg.rf.b39615b3725f801aeac0893819f360b1.jpg,289.2280,3.4575,0
9999938_00000_d_0000045_jpg.rf.c688d97d844cadb96086cd31b0564d6f.jpg,290.0990,3.4471,0
9999938_00000_d_0000046_jpg.rf.b29b935373faf39ed862c519d32c8619.jpg,290.5660,3.4416,0
9999938_00000_d_0000047_jpg.rf.9f37722e5a74a03e8ae8f84e821efde5.jpg,290.5220,3.4421,0
9999938_00000_d_0000048_jpg.rf.7166ee88e7c71648a0d1184576bf22c4.jpg,289.1000,3.4590,1
9999938_00000_d_0000049_jpg.rf.ab10b126de463fdf27c0e3ab15c7c0b9.jpg,290.8050,3.4387,1
9999938_00000_d_0000050_jpg.rf.ff3f1ff1d828e605fa7ed002d245ab9c.jpg,289.3320,3.4562,0
9999938_00000_d_0000051_jpg.rf.24c2d10c353985207a45265f97089da4.jpg,289.2350,3.4574,0
9999938_00000_d_0000052_jpg.rf.db9cfc9f4a89abe46dab086328bbe69d.jpg,289.0750,3.4593,0
9999938_00000_d_0000053_jpg.rf.5d5544edd0484b7c529c9c0ae4bc4f46.jpg,290.8790,3.4379,0
9999938_00000_d_0000054_jpg.rf.a5a2dc2f3e4931cfe1cf1899fa4ebfc9.jpg,289.5390,3.4538,0
9999938_00000_d_0000055_jpg.rf.7474447063f66e60e06d16e3ed5d17d9.jpg,288.6140,3.4648,0
9999938_00000_d_0000056_jpg.rf.a3bafed15ff1093ea0a2b62586d944df.jpg,290.3830,3.4437,0
9999938_00000_d_0000057_jpg.rf.3a94693b1265871a32821823b2a67345.jpg,289.0950,3.4591,0
9999938_00000_d_0000058_jpg.rf.3ed988d0e2d2b0ef0c8e35fb2b10e46e.jpg,288.7670,3.4630,0
9999938_00000_d_0000059_jpg.rf.1bd390c6eea562302e021d78449587cb.jpg,290.0530,3.4476,0
9999938_00000_d_0000060_jpg.rf.20587d70687431161eda6580849fcf0a.jpg,289.5350,3.4538,1
9999938_00000_d_0000061_jpg.rf.e7fc62259d1e2e61755ceb00a6d715fe.jpg,289.3750,3.4557,0
9999938_00000_d_0000062_jpg.rf.ce971ab08c967c8c60ed6ea505df2ed6.jpg,289.3040,3.4566,2
9999938_00000_d_0000063_jpg.rf.f8414ba47dad758399e2d5bd821fa456.jpg,290.2710,3.4451,0
9999938_00000_d_0000064_jpg.rf.08985329c7c53efeb65829dd80bb62f3.jpg,289.3720,3.4558,1
9999938_00000_d_0000065_jpg.rf.f56cc847222e5c20c8ae931a0bb41e99.jpg,289.4360,3.4550,0
9999938_00000_d_0000066_jpg.rf.14c013d260efb64e18c3df1ed3c21f15.jpg,292.2000,3.4223,0
9999938_00000_d_0000067_jpg.rf.22e4639951ac5679c9a694b9a9514c9d.jpg,289.5130,3.4541,0
9999938_00000_d_0000068_jpg.rf.fff3cc8e1f774e9d4dc7d0624a04416e.jpg,289.5750,3.4533,6
9999938_00000_d_0000069_jpg.rf.2233d2b5548e904ecd2a6e946261d10d.jpg,289.5010,3.4542,0
9999938_00000_d_0000070_jpg.rf.f74535f2e16ab0c61c0e11f7d946f368.jpg,290.3980,3.4435,1
9999938_00000_d_0000071_jpg.rf.c5a5bac41c2ddaffa336d3771c4bf710.jpg,289.2220,3.4576,3
9999938_00000_d_0000072_jpg.rf.49b673a1e451bd5b20a5dbea3f54671b.jpg,288.9300,3.4610,1
9999938_00000_d_0000073_jpg.rf.38dd918d70a481d99d9231d5faa9ce8c.jpg,290.7440,3.4395,6
9999938_00000_d_0000074_jpg.rf.6f5bcd12546ba35ca5b20c7006b35b4d.jpg,289.6480,3.4525,4
9999938_00000_d_0000075_jpg.rf.4760a2cb440cfdc82e5fa6e9e4baeec9.jpg,289.3450,3.4561,0
9999938_00000_d_0000076_jpg.rf.ad6e211834625ab16ab5e87e9f67cdfc.jpg,289.7790,3.4509,1
9999938_00000_d_0000077_jpg.rf.94edf88ef3ac4f09119672e9010e1dae.jpg,290.5350,3.4419,2
9999938_00000_d_0000078_jpg.rf.04fa621131972f441a23f9e54741a1da.jpg,289.9160,3.4493,0
9999938_00000_d_0000079_jpg.rf.d1b5edd587db07d48037dcfe4f3adc99.jpg,289.3540,3.4560,4
9999938_00000_d_0000080_jpg.rf.52f917c3f24793ef1b86dd5ce8c50854.jpg,290.8240,3.4385,0
9999938_00000_d_0000081_jpg.rf.8b3b2e05c651da0eee91b082a4841d81.jpg,289.5960,3.4531,2
9999938_00000_d_0000082_jpg.rf.96da947f8bcb137c45efe360d11ba40f.jpg,289.5160,3.4540,2
9999938_00000_d_0000083_jpg.rf.315550ef77f2845302c413292f01d15e.jpg,290.9830,3.4366,11
9999938_00000_d_0000084_jpg.rf.37b09feb7cf8c295423b46f02b69df53.jpg,289.6780,3.4521,5
9999938_00000_d_0000085_jpg.rf.201d0c9a21d5c9f438d3a7ed8de6a322.jpg,290.5060,3.4423,0
9999938_00000_d_0000086_jpg.rf.c9ee354c7c74349c26519a366236b69b.jpg,289.0990,3.4590,1
9999938_00000_d_0000087_jpg.rf.677f4382b070b4464840ab82db978cbd.jpg,290.3970,3.4436,1
9999938_00000_d_0000088_jpg.rf.690cd30f024eb8ed2251928f2d7537e8.jpg,289.6260,3.4527,6
9999938_00000_d_0000089_jpg.rf.17f0a6fda9c61ddfa994175cd76b8a02.jpg,289.4510,3.4548,4
9999938_00000_d_0000090_jpg.rf.97d2ff7c9d4baa6bf7e43117d2ebe3b5.jpg,290.5880,3.4413,1
9999938_00000_d_0000091_jpg.rf.3d0f97f2926aadf90e47fde2b4466ed0.jpg,289.6580,3.4523,0
9999938_00000_d_0000092_jpg.rf.c4e92a3bca518bdd25c1da34de3c51b7.jpg,289.4660,3.4546,0
9999938_00000_d_0000093_jpg.rf.430dc454d8ca5b721b81d990a76d132d.jpg,290.8680,3.4380,1
9999938_00000_d_0000094_jpg.rf.8b5a82559f6cd07377334e6296234722.jpg,289.4540,3.4548,0
9999938_00000_d_0000095_jpg.rf.d2b68c28dd28bbbfa8b4a508439a7170.jpg,289.8750,3.4498,0
9999938_00000_d_0000096_jpg.rf.a51abbfc9bcf166c8117c81b732a139f.jpg,289.5620,3.4535,0
9999938_00000_d_0000097_jpg.rf.a21f10d4c245717ca8ea40dbf35f7024.jpg,290.0660,3.4475,1
9999938_00000_d_0000098_jpg.rf.8cf85dfdf6eb7805106abc95ed3e70b1.jpg,289.3510,3.4560,4
9999938_00000_d_0000099_jpg.rf.700c67e38295920c707e4cfde6e14626.jpg,289.0030,3.4602,9
9999938_00000_d_0000100_jpg.rf.4e91a19497ad2c82ca0c6bcc9626fa92.jpg,290.3740,3.4438,2
9999938_00000_d_0000101_jpg.rf.978d3474d267098e856554b0d7bbb8db.jpg,289.9950,3.4483,3
9999938_00000_d_0000102_jpg.rf.573cdd913e1ac1f4835ec976738bdea1.jpg,289.5650,3.4535,1
9999938_00000_d_0000103_jpg.rf.93e13c8ff7acd7896515f1d4faa4d2e0.jpg,290.5100,3.4422,0
9999938_00000_d_0000104_jpg.rf.5cddef11fb60297fd4a70c795d911564.jpg,291.0510,3.4358,5
9999938_00000_d_0000105_jpg.rf.c9a101d40a2dad14ffe2973af48cd675.jpg,290.5990,3.4412,22
9999938_00000_d_0000106_jpg.rf.92805b6f745499dbe2fcf302f9f3d5e2.jpg,290.1560,3.4464,12
9999938_00000_d_0000107_jpg.rf.bc2895f59800a7e63891175421154bb1.jpg,291.4370,3.4313,14
9999938_00000_d_0000108_jpg.rf.4719c44415000f06e853841943d361f0.jpg,290.3150,3.4445,11
9999938_00000_d_0000109_jpg.rf.ef8dbfd0f9d040a60e6f08407f4a508c.jpg,290.0650,3.4475,13
9999938_00000_d_0000110_jpg.rf.7415dda42227d2ba1579e43d91ef14b4.jpg,290.5700,3.4415,1
9999938_00000_d_0000111_jpg.rf.388c7de6030ffab09e10964dea9e82b9.jpg,289.9170,3.4493,14
9999938_00000_d_0000112_jpg.rf.7b6e4765600f568e74bc7307b522a3e3.jpg,289.7420,3.4513,2
9999938_00000_d_0000113_jpg.rf.16b3145e539b197842cbb396029b716d.jpg,289.7070,3.4518,2
9999938_00000_d_0000114_jpg.rf.ffd85a67f87e2f8611dd069ab4dd516d.jpg,290.7460,3.4394,1
9999938_00000_d_0000115_jpg.rf.3f0c6a1acdf251e840df5e0d664b9193.jpg,290.3910,3.4436,1
9999938_00000_d_0000116_jpg.rf.4a189fc858e5147a81b3957006be5809.jpg,289.4720,3.4546,0
9999938_00000_d_0000117_jpg.rf.3eff0376ef4c155b875e88d92fb08b39.jpg,291.1160,3.4351,10
9999938_00000_d_0000118_jpg.rf.1a47dcb3c3692d7a438b0a22628fc5bf.jpg,290.2660,3.4451,3
9999938_00000_d_0000119_jpg.rf.476a60039286e37c07995792bb142b6d.jpg,290.2150,3.4457,1
9999938_00000_d_0000120_jpg.rf.a012aa67bb46a978746713c5beeab42a.jpg,291.1200,3.4350,1
9999938_00000_d_0000121_jpg.rf.5999494786c6270f086e6071aaed7ad7.jpg,291.5390,3.4301,13
9999938_00000_d_0000122_jpg.rf.014e80153816087e0acc19154a02d409.jpg,290.3720,3.4439,9
9999938_00000_d_0000123_jpg.rf.6495979f692694478ddd69582bbf0a2a.jpg,289.8730,3.4498,8
9999938_00000_d_0000124_jpg.rf.ff885730739e4dbd60842ac5e1161b54.jpg,290.3880,3.4437,3
9999938_00000_d_0000125_jpg.rf.0d04dad4ea308f0223fdc21a816528b3.jpg,290.0440,3.4478,2
9999938_00000_d_0000126_jpg.rf.4baf77eb6a77f81934fbbaeba5cad54a.jpg,290.1440,3.4466,2
9999938_00000_d_0000127_jpg.rf.76ca1aa4be733ce46049417d2ddbae90.jpg,291.7460,3.4276,24
9999938_00000_d_0000128_jpg.rf.1a4a60d7ec137aaaf32b56907b4fe780.jpg,289.8490,3.4501,22
9999938_00000_d_0000129_jpg.rf.bb2c18897a52b1b06995ce2598379e5d.jpg,289.9200,3.4492,0
9999938_00000_d_0000130_jpg.rf.c06c8aead4171cd943cd04bad2e1979a.jpg,289.8960,3.4495,1
9999938_00000_d_0000131_jpg.rf.bdf43f4523d125769a6f24ce4d77ec88.jpg,291.1490,3.4347,0
9999938_00000_d_0000132_jpg.rf.a932555f1b7939a6b9166bd15f501908.jpg,290.1350,3.4467,2
9999938_00000_d_0000133_jpg.rf.7e42613415ce687210e56150bc678478.jpg,290.1780,3.4462,0
9999938_00000_d_0000134_jpg.rf.5f9ba7d1d68309838a3ecfe1b167c2c4.jpg,290.5790,3.4414,0
9999938_00000_d_0000135_jpg.rf.07a6cc675e848528416a21edc6ac205b.jpg,290.0980,3.4471,3
9999938_00000_d_0000136_jpg.rf.cc94304fc11f3c637016161e40b597ac.jpg,290.2790,3.4450,3
9999938_00000_d_0000137_jpg.rf.484d87447c4bab893b3b65eaf03293ee.jpg,290.3850,3.4437,0
9999938_00000_d_0000138_jpg.rf.a8a704e4db939c3a671257f3d61e6ce2.jpg,290.2370,3.4455,0
9999938_00000_d_0000139_jpg.rf.b56849f974faf34cf4b683446b0a7399.jpg,290.4940,3.4424,0
9999938_00000_d_0000140_jpg.rf.0dd20268c6b90bc4534122e30c9bd9df.jpg,290.1490,3.4465,6
9999938_00000_d_0000141_jpg.rf.687477fbe145c95704ecff8516d5bfec.jpg,292.0250,3.4244,0
9999938_00000_d_0000142_jpg.rf.4bfb843307746c67eb8e36b7e45bee3c.jpg,290.0470,3.4477,5
9999938_00000_d_0000143_jpg.rf.486b29da499b72d6da07196aff21ccaf.jpg,290.2730,3.4450,4
9999938_00000_d_0000144_jpg.rf.cc58e4b6999fb1111304743e6138ff3f.jpg,290.4180,3.4433,0
9999938_00000_d_0000145_jpg.rf.cd6c0418209535764e04cf6700b68367.jpg,290.4430,3.4430,0
9999938_00000_d_0000146_jpg.rf.417e0c81feb683f737e55976993bd9df.jpg,290.3140,3.4445,0
9999938_00000_d_0000147_jpg.rf.c5ce1c465499a22f86f7d04a4558befa.jpg,290.5380,3.4419,0
9999938_00000_d_0000148_jpg.rf.37163b0ac79ac52683644b18086e486d.jpg,291.5440,3.4300,0
9999938_00000_d_0000149_jpg.rf.722be9803e9fdb2e4954cae2a02e637b.jpg,289.9700,3.4486,0
9999938_00000_d_0000150_jpg.rf.7f7569d8d13253e237ffa65b317c54da.jpg,289.8730,3.4498,0
9999938_00000_d_0000151_jpg.rf.07d20038eb3e357532694cbad3849c8f.jpg,290.9580,3.4369,0
9999938_00000_d_0000152_jpg.rf.4c70fc0cf3938050b7b52166f7f4c44e.jpg,290.0500,3.4477,2
9999938_00000_d_0000153_jpg.rf.942f666a748bd287fc1551360b4ca497.jpg,290.2290,3.4456,1
9999938_00000_d_0000154_jpg.rf.f0617b989c10f8631f0c74cee32411cd.jpg,290.9620,3.4369,1
9999938_00000_d_0000155_jpg.rf.45953c51edfff1b9ccf8c48de0ca9451.jpg,289.8800,3.4497,0
9999938_00000_d_0000156_jpg.rf.6a53b296153d04cd3cf74beb0b9fb085.jpg,289.4780,3.4545,0
9999938_00000_d_0000157_jpg.rf.f85c00a9791fc779f076898f70c99694.jpg,291.4160,3.4315,0
9999938_00000_d_0000158_jpg.rf.02dbefd271d4515321251988e44ec23b.jpg,291.4660,3.4309,0
9999938_00000_d_0000159_jpg.rf.a50f67bac25d81312d60a5f25406b32f.jpg,290.2250,3.4456,0
9999938_00000_d_0000160_jpg.rf.0d6dfb9dbf2546849b3a76fb8c89616c.jpg,289.9550,3.4488,0
9999938_00000_d_0000161_jpg.rf.eed16d7b56d04a02ed486a2602cf87cb.jpg,290.9080,3.4375,1
9999938_00000_d_0000162_jpg.rf.748a062263d1deebcae012125e636600.jpg,290.2930,3.4448,0
9999938_00000_d_0000163_jpg.rf.2419eedc173fd5fd413344a01a180c06.jpg,290.3000,3.4447,0
9999938_00000_d_0000164_jpg.rf.c66970356ef5ac9f5f01f49181922101.jpg,291.7560,3.4275,0
9999938_00000_d_0000165_jpg.rf.85c84ca43e575a7062cc649909b5c115.jpg,290.6700,3.4403,1
9999938_00000_d_0000166_jpg.rf.679eea4b8b03edbfa67e39a7ae4a98e8.jpg,290.1700,3.4463,0
9999938_00000_d_0000167_jpg.rf.b8773e33cfd46a424023211c4d8b0279.jpg,290.0420,3.4478,1
9999938_00000_d_0000168_jpg.rf.1776614e136db7631d8cd7b159984a54.jpg,290.2770,3.4450,2
9999938_00000_d_0000169_jpg.rf.afe4fbbf0f3cd0661c37095ba3de4b8d.jpg,290.4330,3.4431,0
9999938_00000_d_0000170_jpg.rf.a8967cd7603cac529b16f1ff92d69da5.jpg,290.0890,3.4472,0
9999938_00000_d_0000171_jpg.rf.90836ea79b92f8593d9440088bf40631.jpg,291.3480,3.4323,4
9999938_00000_d_0000172_jpg.rf.88ee60fd0cd8edc6e0cf0345cd10bf30.jpg,289.7640,3.4511,0
9999938_00000_d_0000173_jpg.rf.a40189ebb72e05fdcd6d3756685a95f2.jpg,289.7760,3.4509,0
9999938_00000_d_0000174_jpg.rf.4d6e5f90ad3e5ad1737262003a1d1e12.jpg,290.0300,3.4479,0
9999938_00000_d_0000175_jpg.rf.cedb4abf4d0b746474bf7b30402ccdac.jpg,291.7090,3.4281,0
9999938_00000_d_0000176_jpg.rf.fb7130786d85d9aa2cc787dfeea92e8d.jpg,289.6270,3.4527,0
9999938_00000_d_0000177_jpg.rf.e604d3b0951621d38238719a6891e166.jpg,289.9550,3.4488,0
9999938_00000_d_0000178_jpg.rf.246fc970b05c85bb5ec0f4ac4f1334dc.jpg,290.8370,3.4384,0
9999938_00000_d_0000179_jpg.rf.76fccc60649a1fce21f4e347d43a2d63.jpg,289.5510,3.4536,0
9999938_00000_d_0000180_jpg.rf.cac3a37dbb675d5d5ee9854545b93953.jpg,289.3600,3.4559,0
9999938_00000_d_0000181_jpg.rf.07f8640aebade5e5fcc4940c65fc9bcf.jpg,290.6870,3.4401,0
9999938_00000_d_0000182_jpg.rf.7659bf6b9477b1f3c4069a4490c91d64.jpg,290.4480,3.4430,0
9999938_00000_d_0000183_jpg.rf.ca3a58027b8e7a7ccd7f9bdd2feb92d2.jpg,290.5130,3.4422,0
9999938_00000_d_0000184_jpg.rf.4446801594153d9ae24025090727ace2.jpg,289.8150,3.4505,0
9999938_00000_d_0000185_jpg.rf.8d17e95daa41eadb37d54211cc83aa1e.jpg,291.5200,3.4303,0
9999938_00000_d_0000186_jpg.rf.e7a4a5a36c01490dd6df742d84ca767a.jpg,289.4100,3.4553,0
9999938_00000_d_0000187_jpg.rf.114101b7ebe4987cc99215a2f7f1a06c.jpg,289.7300,3.4515,0
9999938_00000_d_0000188_jpg.rf.670b0def75d3519cf5b3d98749439df7.jpg,291.1910,3.4342,0
9999938_00000_d_0000189_jpg.rf.969bcbe438d03186090afb2b61da0e24.jpg,290.6840,3.4402,0
9999938_00000_d_0000190_jpg.rf.28a7a63a9317c6149e8c2a0bd1802284.jpg,290.3700,3.4439,0
9999938_00000_d_0000191_jpg.rf.7c0e7d07f78a18df7d60da564d201f80.jpg,289.7710,3.4510,0
9999938_00000_d_0000192_jpg.rf.c958192f3ab6213b2df004ef9458b5c0.jpg,291.4550,3.4311,0
9999938_00000_d_0000193_jpg.rf.4576e869970cdf78cef50424621bb2b0.jpg,291.0130,3.4363,0
9999938_00000_d_0000194_jpg.rf.d66037c3412e950dfb5e0267c661caf2.jpg,289.7170,3.4516,0
9999938_00000_d_0000195_jpg.rf.1b83d2fad53b47bbb6e8a9e7de8adde1.jpg,290.3090,3.4446,0
9999938_00000_d_0000196_jpg.rf.2970fa6ef5df09e7920d64530f8b513b.jpg,290.3160,3.4445,0
9999938_00000_d_0000197_jpg.rf.9152b0c3d1c5fcd7d4f1586bc0b42d96.jpg,290.3560,3.4440,9
9999938_00000_d_0000198_jpg.rf.ce8d355b626f6a1a6a58f8c6a408dea4.jpg,290.9690,3.4368,0
9999938_00000_d_0000199_jpg.rf.02554c6f84939a1313f03ee358ab01aa.jpg,290.3050,3.4447,0
9999938_00000_d_0000200_jpg.rf.d9f1498482e0e94da2eccdc5f47d86fd.jpg,289.7180,3.4516,0
9999938_00000_d_0000201_jpg.rf.22bcacba57b23ce3fa357536bc67fcee.jpg,289.5170,3.4540,0
9999938_00000_d_0000202_jpg.rf.e0cc5b467d048b33adfc546192780a7b.jpg,290.7710,3.4391,0
9999938_00000_d_0000203_jpg.rf.2f47ae559d7292dacccbc533bce952c4.jpg,290.2860,3.4449,0
9999938_00000_d_0000204_jpg.rf.b35e7bc40f90e27f7426ebde0e22c2c5.jpg,290.1130,3.4469,0
9999938_00000_d_0000205_jpg.rf.5861526e0a8cbf3499b7d9cc44017269.jpg,290.9040,3.4376,1
9999938_00000_d_0000206_jpg.rf.eba30a38db5574f5505b1392f6189c99.jpg,289.8290,3.4503,0
9999938_00000_d_0000207_jpg.rf.2211e29426557ab118a9ad83543dd119.jpg,290.3410,3.4442,2
9999938_00000_d_0000208_jpg.rf.00269c86815c6ce788e8bc50e0f64748.jpg,290.4580,3.4428,1
9999938_00000_d_0000209_jpg.rf.9997a664474c8409fb57f03cefb499ce.jpg,290.4960,3.4424,0
9999938_00000_d_0000210_jpg.rf.948b19e3c975ede14da1c1f900d450df.jpg,289.9410,3.4490,5
9999938_00000_d_0000211_jpg.rf.b2f50594d2a31b17a35cb7b49b871684.jpg,291.1120,3.4351,1
9999938_00000_d_0000212_jpg.rf.71910b4cfa29f0338ed6b09fbeeae025.jpg,291.1240,3.4350,3
9999938_00000_d_0000213_jpg.rf.1291fa9de36921ddaaf2a4c82ae30665.jpg,290.2730,3.4450,22
9999938_00000_d_0000214_jpg.rf.523fc881694951c79aa9ac7f20996097.jpg,290.1340,3.4467,0
9999938_00000_d_0000215_jpg.rf.e0373addbbb21ba7734afa18bded69af.jpg,291.7670,3.4274,0
9999938_00000_d_0000216_jpg.rf.57a92472baf71dfe32360ab1a026ae8b.jpg,290.3130,3.4446,5
9999938_00000_d_0000217_jpg.rf.17a19cea5b2098ba0177dcd0e50aa497.jpg,290.1610,3.4464,7
9999938_00000_d_0000218_jpg.rf.6593fa56e5c451f8ffc15edcc3231cbd.jpg,290.0970,3.4471,3
9999938_00000_d_0000219_jpg.rf.6fa3e581d019f7accbc50c23f1a3f542.jpg,291.6710,3.4285,0
9999938_00000_d_0000220_jpg.rf.70baffde082e93dc056da50558d2fac2.jpg,290.2100,3.4458,0
9999938_00000_d_0000221_jpg.rf.8fd70d3b8c1f0364eb64fe0352e8e1be.jpg,290.3820,3.4437,0
9999938_00000_d_0000222_jpg.rf.1220fefe48bbca2d66a9277c1db61fac.jpg,290.8020,3.4388,0
9999938_00000_d_0000223_jpg.rf.7659925e3ce87184c80fa22c7858e1da.jpg,290.0100,3.4482,0
9999938_00000_d_0000224_jpg.rf.26041ede3afbec9cccd5146423397d0f.jpg,289.9750,3.4486,0
9999938_00000_d_0000225_jpg.rf.3ba639f161bee7863d8a2412934b8958.jpg,290.7160,3.4398,0
9999938_00000_d_0000226_jpg.rf.3107eef5969d88a873b99791fa722024.jpg,290.2980,3.4447,0
9999938_00000_d_0000227_jpg.rf.67ff85911534ce6fde40d36d985d81f7.jpg,289.7530,3.4512,0
9999938_00000_d_0000228_jpg.rf.113981564f7c230ec4b154d9ab7e9eda.jpg,289.1640,3.4582,0
9999938_00000_d_0000229_jpg.rf.513869b7918b57662f8a48398312f768.jpg,292.6500,3.4171,0
9999938_00000_d_0000230_jpg.rf.08c61fcd53243748c9e371969b54a93d.jpg,290.1950,3.4460,0
9999938_00000_d_0000231_jpg.rf.f0f7242ba22e939cb265d051f501bc14.jpg,290.2520,3.4453,0
9999938_00000_d_0000232_jpg.rf.503c5dff062525ad202e60ce71779fcf.jpg,291.4770,3.4308,0
9999938_00000_d_0000233_jpg.rf.8e6f6d3a8889d7ecb29284152877c5b4.jpg,290.3670,3.4439,0
9999938_00000_d_0000234_jpg.rf.2ff1df7ac8702a88117745a9f0849365.jpg,290.1050,3.4470,0
9999938_00000_d_0000235_jpg.rf.6687e3a669418b1290b05ac9b35607ad.jpg,290.2050,3.4458,0
9999938_00000_d_0000236_jpg.rf.f86b877374d81ee114c4ad2944165f69.jpg,291.3440,3.4324,0
9999938_00000_d_0000237_jpg.rf.16e308d529dcec93842bbe4cf7200753.jpg,290.5570,3.4417,0
9999938_00000_d_0000238_jpg.rf.4da07985e52826dc82025dc807f472c5.jpg,289.9450,3.4489,0
9999938_00000_d_0000239_jpg.rf.07e59d7433919f8997c031700203db69.jpg,290.3150,3.4445,0
9999938_00000_d_0000240_jpg.rf.5ca8b84af0b6646529027eb3b3179f1c.jpg,290.0470,3.4477,0
9999938_00000_d_0000241_jpg.rf.9c3e703bf857d70235504e5b1070b0a5.jpg,290.1620,3.4464,1
9999938_00000_d_0000242_jpg.rf.a8107c1b3348dfb0fc41dd0a5c121518.jpg,291.3870,3.4319,0
9999938_00000_d_0000243_jpg.rf.1a1fb466a7574a2391208879711700ce.jpg,290.1450,3.4466,0
9999938_00000_d_0000244_jpg.rf.676db57ae9000d853bb2f9ad5c250004.jpg,290.4190,3.4433,0
9999938_00000_d_0000245_jpg.rf.1794dec6707118459040d584c58fc8c0.jpg,290.2860,3.4449,0
9999938_00000_d_0000246_jpg.rf.36149319b179867afb96c020fa12b483.jpg,290.9540,3.4370,0
9999938_00000_d_0000247_jpg.rf.250e9fec2ce511cb4d6d720cc15af872.jpg,290.3950,3.4436,0
9999938_00000_d_0000248_jpg.rf.6f2c356d66724ee0b16cee53b84dffbf.jpg,288.4480,3.4668,0
9999938_00000_d_0000250_jpg.rf.f09cc494b2ce2be74e39cab04d6f386b.jpg,290.9230,3.4373,0
9999938_00000_d_0000251_jpg.rf.ab88fa6a9bfe924bef30fe997839201d.jpg,289.8360,3.4502,0
9999938_00000_d_0000252_jpg.rf.a80dc83c1cf6eb99d6ad30f9599ed627.jpg,289.7580,3.4512,0
9999938_00000_d_0000253_jpg.rf.5a182ea45b217bf3cfc9814bac48a722.jpg,290.4920,3.4424,0
9999938_00000_d_0000254_jpg.rf.48d8c753c5ddce60ab8bead48c3b05a4.jpg,289.7890,3.4508,20
9999938_00000_d_0000255_jpg.rf.04c13350517e3892bd30f205b6876b57.jpg,289.7000,3.4518,2
9999938_00000_d_0000256_jpg.rf.3068f8575451caccf63ea1622626b9b4.jpg,289.9000,3.4495,13
9999938_00000_d_0000257_jpg.rf.0d7b8b5614f8873847f6d048763e4e91.jpg,290.7590,3.4393,1
9999938_00000_d_0000258_jpg.rf.30ec51a1875cc03076cb6adb78ba65b6.jpg,290.0390,3.4478,0
9999938_00000_d_0000259_jpg.rf.cf639a64816cdeaeb045bea4c1dfdebd.jpg,289.7620,3.4511,0
9999938_00000_d_0000260_jpg.rf.0daa03a601a65e64d47f5f4c96e51183.jpg,290.4810,3.4426,0
9999938_00000_d_0000261_jpg.rf.99ed07e54fdd3d010bdfce9b5860fd84.jpg,289.6670,3.4522,0
9999938_00000_d_0000262_jpg.rf.0d76e500be749acdaeae8bf73a075064.jpg,290.2910,3.4448,1
9999938_00000_d_0000263_jpg.rf.a4740f6b3158c6a0072cb2dffb707f74.jpg,289.6850,3.4520,0
